"my_auc","power","avg_log2fc","pct_1","pct_2","cluster","gene","avg_expr","statistic","pval","padj"
0.56292676860919,0.125853537218381,0.159476799323963,0.185472605928915,0.0573530528635687,"Adipocyte","CHL1",0.254848495916354,2531068985,0,0
0.918193194621533,0.836386389243066,2.51141819790986,0.899736147757256,0.180738636933566,"Adipocyte","PPARG",2.84049493390679,4128441649.5,0,0
0.479995949991295,0.0400081000174101,-0.108453643967721,0.0311966475244451,0.0697826046459641,"Adipocyte","STAB1",0.0332879756148904,2158189892,3.27442296618727e-36,7.25580489185834e-36
0.511720264926027,0.0234405298520537,-0.036358852258039,0.136892751823685,0.106050987815485,"Adipocyte","CADM2",0.197250429380918,2300830878.5,1.33698753427993e-09,2.09493100122226e-09
0.607936521799155,0.215873043598309,0.278413266681401,0.342697501164054,0.106369106387735,"Adipocyte","CCDC80",0.534854802842126,2733444847.5,0,0
0.538522837870007,0.0770456757400142,0.0597451284785445,0.451187335092348,0.325273374191986,"Adipocyte","KALRN",0.734702768856748,2421342399.5,1.74008444314366e-37,3.90399582326701e-37
0.499460541808288,0.00107891638342406,-0.00607915226086185,0.00232810802421232,0.00340186256991085,"Adipocyte","CPA3",0.00288766682118923,2245707891.5,0.138164065494205,0.160892986080663
0.452649722485479,0.0947005550290424,-0.374118838135399,0.100729473847587,0.182471093482438,"Adipocyte","TM4SF1",0.150620915422708,2035233955,1.29819099472928e-84,4.02530630267114e-84
0.527824822651058,0.0556496453021156,0.00242425792470344,0.150861399968959,0.087416690907684,"Adipocyte","KCNAB1",0.217708955081573,2373241268,2.29769594618431e-55,5.93532135585188e-55
0.570581668868949,0.141163337737898,0.129891071878949,0.273940710848983,0.118443282467798,"Adipocyte","RARRES1",0.385173124521543,2565487459.5,8.5245584541399e-263,6.3616323514539e-262
0.4025236249772,0.194952750045601,-0.441502544783546,0.121216824460655,0.293371240074915,"Adipocyte","TNIK",0.147537814311145,1809853643,1.73638544190495e-247,1.21113744169624e-246
0.478441791581123,0.0431164168377537,0.0875976911747267,0.825236690982462,0.666836712029611,"Adipocyte","LPP",1.97146364215986,2151201981.01562,1.21004085505075e-09,1.89804413423172e-09
0.359097114439768,0.281805771120465,-1.21818277828046,0.0903305913394381,0.345488233195243,"Adipocyte","FGF12",0.160469945250212,1614596462,0,0
0.475479891437289,0.0490402171254212,-0.268662966488432,0.173521651404625,0.201493724323031,"Adipocyte","LDB2",0.267496041742087,2137884487.5,3.2718845228381e-22,6.31085644685408e-22
0.533601686480319,0.0672033729606378,-0.010559305437581,0.399348129753221,0.290918001355586,"Adipocyte","RBPJ",0.555452340246393,2399215589.5,5.1697133326791e-31,1.09631536682895e-30
0.542393779468534,0.0847875589370681,0.014977495932589,0.15877696725128,0.0660554586710955,"Adipocyte","RBM47",0.183863665350885,2438747186,1.21513341692371e-161,5.69173663267562e-161
0.499148999802954,0.00170200039409185,-0.010010374973554,0.00403538724196803,0.00572040243432356,"Adipocyte","KIT",0.00365224799004253,2244307115.5,0.0709816096851658,0.0845309425772628
0.359714762916907,0.280570474166187,-0.853052645107494,0.307931088002483,0.515816368203619,"Adipocyte","IGFBP7",0.61511938080416,1617373574.39062,0,0
0.53145361659036,0.0629072331807197,0.00962004932905774,0.32314139376067,0.229495323513691,"Adipocyte","BMP2K",0.411190980252699,2389557294,3.79029723933032e-32,8.11607476949369e-32
0.374895176210163,0.250209647579674,-0.953905353485694,0.268042837187645,0.428445532225268,"Adipocyte","SPARCL1",0.481030178028446,1685628763.89062,0,0
0.500975608569964,0.00195121713992896,-0.00512173186496639,0.00869160329039267,0.00670485044844688,"Adipocyte","MMRN1",0.00920520461579355,2252520036,0.0564170871659412,0.0676759119443234
0.49727793726899,0.00544412546201978,-0.0188150323628791,0.0124165761291324,0.0177229301873031,"Adipocyte","HPGDS",0.0109442067697933,2235894319,0.000963205923822833,0.00126795595562955
0.417764942354443,0.164470115291115,-0.675785148569453,0.487971441874903,0.483108906890133,"Adipocyte","PDLIM5",0.84542305839698,1878382673.51562,9.84984257495588e-133,4.00913860480987e-132
